name,type,population,Lat,Long
Kolonia,hamlet,,10.655157,123.791146
Kubong,hamlet,,10.583333,123.75
Kugod,hamlet,,11,125.016667
Kuguita,village,,9.25128,124.691361
Kulasi,hamlet,,10.711473,125.730368
Kunsab,hamlet,,11.1012,124.4305
La Carlota,town,,10.425356,122.922487
La Castellana,town,,10.35,123.066667
La Curva,hamlet,,12.404845,121.045913
La Libertad,town,,10.066667,123.166667
La Paz,town,,10.8925,124.955833
La Paz,village,,10.997335,123.983424
Laaobac,hamlet,,11.667635,124.840692
La-aw,hamlet,,10.836573,124.029931
Labagan,hamlet,,12.291597,121.047506
Labangon,village,,10.917409,123.997549
Labasa,village,,12.773469,121.465284
Labogon,hamlet,,10.333333,123.95
Labongan,hamlet,,12.5655,123.6714
Labote,hamlet,,12.514836,121.429514
Labrador (Balion),village,1435,11.075905,124.554807
Lacaron,hamlet,,11.022834,123.968753
Lacaron,hamlet,,11.422,122.7422
Ladron,hamlet,,13.284185,121.300918
Lagarian,hamlet,,13.315683,121.320018
Lago,village,,12.86333,124.134437
Laguinbanua East,village,,11.709272,122.344908
Laguinbanua West,village,,11.704964,122.330667
Lahong,hamlet,,12.486435,123.475246
Lahong Interior,hamlet,,12.50338,123.462477
Lahug,village,,10.333746,123.899142
Lahumtabay,village,,10.02209,123.42305
Lalawigan,hamlet,,12.251855,121.112512
Lalo,hamlet,,12.269354,121.044312
Lalom,hamlet,,13.378,121.1643
Lalud,village,,13.399194,121.173082
Lamac,hamlet,,10.366667,123.966667
"Lamac, Pinamungahan",village,,10.273793,123.664341
Lamak,hamlet,,9.836389,124.260278
Lamanoc,village,1800,10.924852,124.545769
Lamanoc,hamlet,,11.9,124.533333
Lamao,hamlet,,12.546329,122.317313
Lamao,hamlet,,12.624424,122.246413
Lambunao,town,,11.116667,122.4
Lambusan,village,,10.996706,123.936931
Lamesa,hamlet,,10.516667,123.8
Lamesa,hamlet,,13.525,121.964444
Lamintak,hamlet,,11.115138,123.966122
Lamintak Sur,village,,11.091469,123.967791
Lampoyao,village,,9.182439,124.650271
Lanang,village,,12.430877,123.377073
Lanao,hamlet,,11.2603,124.0373
Lanao,village,,10.146375,124.78838
Lanawan,hamlet,,11.133611,124.835
Landasan,town,,10.508338,122.509587
Langang,hamlet,,12.915209,121.482616
Langka,hamlet,,12.4666,121.4093
Langob,hamlet,,11.345711,124.115385
Langob,hamlet,,10.579596,123.732309
Langosig,village,,10.527576,123.904192
Langtad,village,,9.889182,123.607797
Lanipga,village,,10.460242,123.93568
Lantang,hamlet,,9.65,124.2
Lantangan,hamlet,,11.4217,122.9006
Lantangan,hamlet,,11.386,122.8887
Lantawan,hamlet,,10.572215,123.769632
Lantawan,hamlet,,10.616667,123.983333
Lantuyan,village,,13.307711,121.065876
Lanupa,hamlet,,11.4701,122.9175
Lanuza,town,,9.233664,126.060464
Lao,hamlet,,11.0181,124.5609
Laoang,town,,12.568593,125.015375
Laonag,hamlet,,12.31455,121.305813
Lapa,hamlet,,11.044444,125.714444
Lapa,hamlet,,10.476389,123.940278
Lapacan,hamlet,,10.082808,124.13228
Lapar,hamlet,,10.940351,122.639305
Lapas,hamlet,,11.3778,122.5277
Lapinig,town,,12.316667,125.3
Lapinig,village,,10.126529,124.544214
Lapnag,hamlet,,12.3,121.316667
Lapok,village,,9.59625,123.319648
Lapu-Lapu,hamlet,,10.310278,123.949444
Lapuz Lapuz,village,,11.981616,121.929615
Laquisoc,hamlet,,12.398721,123.280482
Larena,town,,9.248323,123.591541
Larrazabal,village,,11.577709,124.40424
Las Navas,town,,12.316667,125.016667
Las Salinas,hamlet,,9.6,124.05
Laste,hamlet,,12.245055,121.168112
Lataban,village,,10.431732,123.961994
Lauan,hamlet,,11.116667,124.916667
Lauis,hamlet,,11.033333,123.966667
Lavezares,town,,12.534937,124.33236
Lawa,hamlet,,10.828878,123.986328
Lawaan,village,,10.25892,123.831075
Lawaan,hamlet;town,,11.137942,125.299389
Lawigan,village,,9.1621,124.64579
Lawis,village,,10.478977,123.448049
Laya,hamlet,,12.817866,120.786038
Layug,village,,12.830192,124.153088
Lazareto,village,,13.427892,121.199812
Lazareto,hamlet,,13.158494,121.263317
Lazareto,hamlet,,13.4306,121.2009
Lazi,town,,9.127976,123.633995
Ledesco Village,village,,10.72696,122.570649
Ledesma Ward,village,,10.94,122.634493
Legaspi,hamlet,,11.231844,125.176753
Lemery,town,,11.233333,122.916667
Lenabungan,hamlet,,12.648412,123.654736
Leon,town,,10.833333,122.333333
Leuteboro,hamlet,,13.061,121.374717
Leutevorio,hamlet,,13.073199,121.383017
Leyte,town,37505,11.370278,124.488889
Lezo,town,,11.667978,122.328673
Liac,hamlet,,12.6332,123.659
Libacao,town,,11.416667,122.316667
Libagon,town,,10.296857,125.050525
Libagong,hamlet,,11.216667,124.733333
Libang,hamlet,,11.6963,122.2713
Libas,village,2101,10.939746,124.544716
Libas,hamlet,,9.866667,123.983333
Liberlad,hamlet,,12.615029,121.474014
Libertad,village,,11.880287,122.024098
Libertad,village,,11.030463,124.02324
Libertad,village,2608,11.035272,124.567475
Libertad,village,857,11.571505,124.270732
Libertad,village,1133,11.227669,124.542846
Libertad,village,,12.454398,122.009719
Libertad,hamlet,,11.203,124.0149
Libertad,hamlet,,11.7694,121.919
Libertad,hamlet,,10.916667,124.45
Libertad / Buruanga,town,,11.833333,121.933333
Liberty,village,852,10.97671,124.749192
Libis,village,,13.414902,121.184072
Libjo,town,,10.2,125.566667
Libjo,hamlet,,9.883333,123.883333
Libog,hamlet,,11.2378,124.0271
Libog,village,,10.13178,124.818421
Lib-og,village,,10.981693,124.038753
Libongao,hamlet,,11.1559,124.5635
Liboo,village,,11.106821,122.616745
Liboron,hamlet,,9.888333,123.857778
Libsong,hamlet,,12.3654,121.3108
Libtog,hamlet,,11.191722,122.613778
Libtong,hamlet,,12.3677,121.3916
Libu,hamlet,,11.266667,124.683333
Licod,hamlet,,11.233333,124.75
Licos,village,,10.498701,123.941467
Lidong,hamlet,,12.316667,121.266667
Lifgong,hamlet,,11.1343,124.4684
Ligaya,village,,12.720452,120.855024
Ligod,hamlet,,12.658022,122.243814
Likod,village,,10.431291,123.865926
Lila,town,,9.594444,124.094167
Liloan,town,92181,10.400247,123.999349
Liloan,town,,10.158187,125.125315
Liloan,village,,9.13832,124.67391
Liloan,village,,9.157419,123.693188
Liloan,village,,9.423511,123.308009
Liloan,hamlet,,11.0422,124.5502
Limasawa,town,,9.924188,125.075291
Limbag,hamlet,,11.483,122.5826
Limbag Junction,hamlet,,11.4831,122.5861
Limbuhan,hamlet,,11.063173,125.01688
Limbujan,hamlet,,11.116667,125.016667
Limbutan,hamlet,,9.783333,124
Limbutan,hamlet,,9.816667,124.016667
Liminangcong,village,,11.007098,119.305639
Lim-oo,hamlet,,11.150833,124.630833
Linao,hamlet,,11.4953,122.7849
Linao,hamlet,,11.016667,124.6
Linapacan,town,,11.5,119.866667
Lindaville Subdivision Phase I,village,,9.680016,123.87292
Lindaville Subdivision Phase II,village,,9.677975,123.875666
Lingayon,hamlet,,11.2,124.865
Lingganay,hamlet,,11.0978,124.3903
Li-o,hamlet,,12.5825,122.299722
Liong,village,,9.0841,124.77734
Liong,hamlet,,12.064998,123.875614
Lipat,hamlet,,12.338249,121.154913
Lipata,hamlet,,12.1097,123.9386
Lipata,hamlet,,12.1172,123.9469
Lipata,hamlet,,12.2264,123.7635
Lipata,hamlet,,12.516667,123.4
Lipot,hamlet,,12.251455,121.059312
Lipoton,hamlet,,10.066667,124.283333
Llama,hamlet,,12.316667,121.3
Llorente,town,,11.35,125.45
Llorente,village,,11.411944,125.545833
Loay,town,,9.601336,124.012064
Lobi,hamlet,,12.388395,123.402311
Loblob,hamlet,,10.066005,124.317626
Loboc,town,,9.636443,124.031897
Loca,hamlet,,12.583333,122.283333
Locbo,village,,10.671821,124.316812
Loctugan Town,town,,11.512606,122.766252
Logon,village,,11.329449,124.114398
Logucan,village,,9.147531,123.650603
Lolobon,hamlet,,11.267845,125.074725
Lomanoy,hamlet,,9.6,124.1
Lomboy,hamlet,,12.4042,121.3859
Lomboy,hamlet,,9.718889,124.358889
Lomboy,hamlet,,9.9,123.833333
Lomonon,hamlet,,11.1045,124.4008
London,hamlet,,13.105453,123.699602
Longan,hamlet,,10.513981,123.749368
Longbiahay,hamlet,,11.116667,124.816667
Longon,hamlet,,11.053889,124.655
Longos,hamlet,,13.3572,121.1121
Lonog,hamlet,,11.205833,124.566667
Lonos,hamlet,,12.567928,122.254513
Lonoy,hamlet,,11.512222,122.553333
Looc,town,,12.260139,121.993805
Looc,village,,9.889772,123.774055
Looc,village,,10.323582,123.953072
Looc,village,,9.417922,123.320648
Looc,hamlet,,11.4776,122.9167
Looc,hamlet,,12.316242,122.669311
Looc,village,,11.478665,124.558085
Lo-oc,village,,10.305514,123.943602
Lo-oc,village,,10.510432,124.027182
Lo-oc,hamlet,,11.879167,123.674167
Looc Proper,village,,11.478611,124.554078
Look,hamlet,,11.0601,124.3859
Lo-ok,hamlet,,11.924225,124.316567
Look Norte,hamlet,,10.557651,123.714461
Loon,town,,9.808497,123.797182
Loong,hamlet,,10.95051,123.999193
Lopez Jaena Ward,village,,10.944593,122.632391
Loreto,town,,10.358322,125.581707
Lotuban,village,1693,9.0773,123.155
Lotudlotud,hamlet,,11.431,122.9279
Lourdes,hamlet,,11.216667,124.8
Lourdes,hamlet,,11.23136,124.816831
Lower,hamlet,,12.89931,121.457216
Lower Nula-tula,village,,11.250393,124.974072
Loyow,hamlet,,9.801944,124.313611
Loyowaig,hamlet,,9.721111,124.308333
Luauan,hamlet,,13.480902,121.8385
Lubang,hamlet,,10.066667,124.15
Lubas,village,,12.933134,124.047544
Lubas,village,,10.306981,123.776693
Lubilubi,hamlet,,11.971,124.4346
Lubiranan,hamlet,,11.216667,124.516667
Lublub,hamlet,,11.20175,122.724972
Lugbon,hamlet,,12.587027,122.240413
Lugingot,hamlet,,11.462013,123.170879
Luinab,hamlet,,11.216667,124.7
Lumang,hamlet,,13.386667,121.105278
Lumang Bayan,hamlet,,13.052367,121.500495
Lumang Bayan,hamlet,,12.508636,121.431613
Lumang Bayan,hamlet,,13.276686,121.358318
Lumangbayan,village,,13.399802,121.181575
Lumangbayan,hamlet,,13.0483,121.498716
Lumangbayan,hamlet,,13.3782,121.0882
Lumangog,village,,10.008069,124.381813
Lumbia,hamlet,,12.1972,123.7774
Lumbia,hamlet,,11.433333,123.116667
Lumlum,hamlet,,12.32075,121.164313
Luna,village,1707,11.060828,124.614434
Luna,hamlet,,12.5492,123.7336
Lunang,hamlet,,11.918552,124.316274
Lunas,hamlet,,10.6402,123.7525
Lunas,hamlet,,12.52943,122.258513
Lundag,village,643,10.9255,124.508044
Luneta,village,,12.861705,124.148223
Lungib,village,,12.875005,124.007889
Luntad,village,,11.163809,125.002985
Lupa,village,,10.486005,123.95116
Lupa,hamlet,,10.45,124.016667
Lusaran,village,,10.490957,123.890593
Lusaran,hamlet,,10.966667,123.983333
Lusod,hamlet,,11.187222,125.649722
Lutawlutaw,hamlet,,11.233333,124.716667
Luy-a,village,,11.113536,123.963842
Luy-a,village,,12.409843,123.405465
Luyang,village,,10.602461,124.024703
Luyang,village,,9.230539,123.566758
Luyang,village,,10.915925,123.89951
Luzong,hamlet,,9.749997,124.150005
M Villegas Homeowners Association,village,,9.78874,118.748547
Maac,village,,9.126346,124.794655
Maalisis,hamlet,,13.361111,120.673333
Maanahao,hamlet,,12.056128,123.900631
Maanahao,hamlet,,12.20008,123.848991
Ma-ao,village,,10.492312,122.991977
Maasim,hamlet,,12.258453,121.384912
Maasin,town,,10.890822,122.433282
Maasin,village,,11.143557,122.634785
Maayon,hamlet,,11.3867,122.7859
Ma-ayon,town,,11.366667,122.85
Mababad,hamlet,,13.483333,121.883333
Mabago,hamlet,,9.983333,124.3
Mabanate ?,village,,12.951764,123.677012
Mabangsapa,hamlet,,11.173917,122.76175
Mabanog,village,,10.877973,124.030734
Mabatobato,hamlet,,12.315475,123.36426
Mabigo,hamlet,,12.4809,121.418
Mabilo,hamlet,,11.6784,122.4079
Mabinay,town,,9.726554,122.929495
Mabini,town,,9.860992,124.498392
Mabini,village,993,11.564424,124.273503
Mabini,village,1075,10.97997,124.672001
Mabini,village,,12.512405,122.019922
Mabini,village,,10.452529,123.918849
Mabini,hamlet,,9.96571,126.048297
Mabini,hamlet,,13.286485,121.302118
Mabini,hamlet,,10.287193,124.071043
Mabini,hamlet,,11.016667,124.666667
Mabolo,village,,10.313408,123.914539
Mabosao,hamlet,,11.7512,122.1518
Mabuang,hamlet,,10.979741,124.016318
Mabula,village,,10.98014,123.996484
Mabuli,hamlet,,10.953061,124.033369
Mabunga,hamlet,,12.32643,123.687388
Mabuquiao,hamlet,,11.572222,122.547778
Macabare,village,,12.819294,124.152692
Macabasag,village,,11.049366,125.744042
Macabug,village,,10.95752,124.655042
Macabug,village,,12.345339,123.313944
Macabug,hamlet,,12.304195,123.691011
Macalas,hamlet,,12.552229,122.296913
Macalbang,village,,10.637482,123.747779
Macalbang,hamlet,,10.6364,123.7509
Macanlig,hamlet,,13.0482,121.433716
Macapagal,hamlet,,9.920691,126.048586
Macape,hamlet,,11.1,124.65
MacArthur,town,,10.834789,124.996387
MacArthur,hamlet,,12.630641,123.592812
Macasile,hamlet,,13.264687,121.263118
Macato,hamlet,,13.198691,121.305317
Macatunao,hamlet,,11.301667,123.182778
Macawalo,hamlet,,12.574131,121.477714
Macrohon,town,,10.079722,124.943056
Mactan,village,,10.299908,124.000035
Mactan,hamlet,,12.1291,123.7845
Mactang,hamlet,,11.9263,124.4369
Madalag,town,,11.516667,122.216667
Madalidon,hamlet,,12.3818,123.3463
Madangog,hamlet,,9.900115,123.832455
Madanlog,hamlet,,11.376111,123.115556
Madao,village,,11.702012,124.444346
Madao,hamlet,,13.265587,121.285418
Madarag,hamlet,,12.585,123.6725
Madiang,hamlet,,11.7064,122.3436
Madrid,town,,9.216124,125.933684
Madrid,town,,9.262259,125.9655
Madridejos,town,,11.291053,123.735636
Madridejos,village,,9.789879,123.348933
Madulano,hamlet,,11.4528,122.9159
Maduron,hamlet,,13.450278,120.445278
Magaba,hamlet,,11.736,122.0519
Mag-abo,hamlet,,11.9018,124.4194
Magaguilan,hamlet,,12.479794,123.387143
Magallanes,town,,12.827117,123.837135
Magallanes,town,,9.033333,125.55
Magallanes,hamlet,,11.295985,125.118065
Magallanes,hamlet,,10.609497,123.745425
Magansag,hamlet,,12.816667,122.05
Mag-Asawang-Tubig,hamlet,,13.266667,121.233333
Magasue,hamlet,,11.001624,124.648055
Magasue,hamlet,,11,124.648611
Magasui,hamlet,,11.048611,124.634722
Magaswi,village,490,11.059707,124.625115
Magay,village,,10.471883,124.013095
"Magay, Barangay",hamlet,,11.116502,125.019894
Magbando,hamlet,,12.466641,121.051613
Magbang,hamlet,,12.885611,121.466016
Magbay,hamlet,,12.410144,121.089913
Magcalape,hamlet,,10.6,123.766667
Magcaragit,hamlet,,12.261412,123.835253
Magdaran,hamlet,,12.613268,123.633703
Magdiwang,town,,12.493905,122.503502
Magdugg,village,,10.350619,123.669887
Magdungao,village,,11.184391,122.696247
"Maghaway, Talisay",village,,10.298452,123.813
Magindat,hamlet,,13.3332,121.226
Mago,hamlet,,10.633333,123.983333
Magobilan,hamlet,,11.548333,122.795
Magocdoc,hamlet,,11.020833,124.660833
Magsaysay,town,,10.872699,121.053168
Magsaysay,town,,9.01899,125.184745
Magsaysay,town,,12.333333,121.2
Magsaysay,village,,9.99798,126.033845
Magsaysay,hamlet,,12.333333,121.15
Magtang,hamlet,,11.840591,121.429205
Magtangtang,hamlet,,10.066671,124.183333
Magtica,hamlet,,9.865278,124.058056
Magting,village,,9.225509,124.748803
Magtongtong,hamlet,,9.883424,123.866129
Maguikay,village,,10.340653,123.937404
Maguirok,hamlet,,12.16946,121.106312
Magulon,hamlet,,13.19779,121.443017
Mahabangbay,hamlet,,12.6538,123.6157
Mahanay,village,,10.186903,124.202175
Mahanlud,hamlet,,11.4977,122.6573
Mahanlud,hamlet,,11.517778,122.635278
Mahaplag,town,,10.584919,124.963528
Mahawak,village,,11.172569,123.951139
Mahayag,village,519,11.048277,124.649691
Mahayahay,village,383,10.99337,124.678576
Mahilaom,hamlet,,11.019167,124.658333
Mahinog,town,,9.15,124.766667
Maibag,hamlet,,11.180833,125.635833
Mainay,hamlet,,11.4716,122.7011
Maindang,hamlet,,11.3279,122.7364
Mainit,town,,9.55,125.5
Mainit,village,,9.15517,124.65775
Mainit,village,,9.433258,123.359441
Mainit,hamlet,,13.45,120.45
Mainit,hamlet,,11.214444,124.830278
Maite,village,,9.151833,123.500229
Majaba,hamlet,,11.705161,124.87776
Mak ak,hamlet,,10.339824,123.790519
Makalbuk,hamlet,,11.266667,124.683333
Makato,town,,11.713627,122.290783
Makato,town,,11.683333,122.233333
Maksaniuan,hamlet,,13.074199,121.424017
Malabago,village,,9.81864,123.374521
Malabo,village,,13.167472,121.322485
Malabonot,hamlet,,11.96817,121.92021
Malabuyoc,town,,9.651617,123.327666
Malagab,hamlet,,11.3277,122.6845
Malagabi,hamlet,,11.319,122.6947
Malagit,hamlet,,11.463408,122.832604
Malag-it Grande,village,,11.131968,122.61323
Malag-it Pequeno,village,,11.132608,122.621483
Malaguit,hamlet,,11.4447,122.8361
Malako,village,,9.599182,123.47197
Malalin,hamlet,,12.183333,123.766667
Malama,village,,13.156561,123.460424
Malanon,hamlet,,11.535,122.862222
Malaog,hamlet,,11.202672,124.717756
Malarang,hamlet,,12.1135,123.8402
Malatapay,village,,9.123356,123.212015
Malatapay,hamlet,,11.047803,123.917387
Malawaan,hamlet,,13.266187,121.277818
Malay,town,,11.883333,121.95
Malayas,hamlet,,13.147494,121.303417
Malayas,hamlet,,13.170093,121.278817
Malbago,village,,11.162211,124.02564
Malbago,hamlet,,11.25,124
Malbago,hamlet,,10.604508,124.023341
Malbug,hamlet,,12.458333,123.509722
Malbug,hamlet,,12.463,123.4838
Maliaw,hamlet,,12.4126,121.3524
Malibago,hamlet,,13.083333,121.45
Malibas,hamlet,,12.1012,123.8684
Malibas,hamlet,,12.14181,123.90201
Maligaya,hamlet,,12.969705,121.478016
Malilahon,hamlet,,11.0531,124.4878
Malimono,town,,9.618297,125.401648
Malinao,town,,11.6,122.233333
Malindog,hamlet,,11.7305,122.1849
Malingin,village,,11.014219,123.982835
Malingin,hamlet,,12.297451,121.198612
Malingin,hamlet,,11.05,123.983333
Malingin,hamlet,,11.2194,124.0154
Malitbog,town,,10.16,124.999167
Malitbog,hamlet,,12.75212,121.465915
Maliwalin,village,,11.098333,125.575556
Mallarois Island,island,,10.85,119.366667
Malmis,village,,13.366239,120.98641
Malobago,hamlet,,11.899698,124.293477
Malobago,hamlet,,11.987193,124.426151
Malobago,hamlet,,11.171584,124.783994
Malobago,hamlet,,12.0538,123.9902
Malocboloc Norte,hamlet,,11.497,122.696
Malocboloc Sur,hamlet,,11.499722,122.661111
Malocloc,hamlet,,11.505833,122.678333
Maloco,hamlet,,11.7832,122.152
Malocoan,hamlet,,12.01329,123.867925
Malonoy,hamlet,,11.3719,122.7055
Malualuan,hamlet,,13.15,121.433333
Maluanluan,hamlet,,13.096697,121.423517
Maluanluan,hamlet,,13.121995,121.422117
Malubay,hamlet,,12.947707,121.418116
Malubi,village,,12.393246,123.40384
Malubog,hamlet,,10.389639,123.869691
Malunod,hamlet,,11.066667,124.6
Malusac,hamlet,,12.957406,121.477716
Malusgod,village,,10.951097,122.63616
Malvar,hamlet,,13.227362,121.103183
Mamang-Mambusao School,hamlet,,11.48404,122.580677
Mamaod,hamlet,,11.3,123.066667
Mambag,village,,9.679894,123.501045
Mambajao,town,,9.253229,124.7168
Mambiranan Grande,village,,11.159387,122.593413
Mambiranan Pequeno,village,,11.157657,122.605004
Mambocayan,hamlet,,10.487552,123.716685
Mambot,hamlet,,11.492264,123.119424
Mambukal,hamlet,,10.51269,123.103467
Mamburao,town,,13.222631,120.596211
Mambusao,town,,11.426682,122.59423
Mambusay,village,,9.979578,122.696442
Mambuyo,hamlet,,13.416667,121.9
Manabo,hamlet,,12.317643,122.577711
Manacolod,hamlet,,11.466667,123.083333
Managanaga,village,,12.353367,123.382214
Managanaga,hamlet,,12.516667,123.4
Managasa,village,,10.923949,123.982097
Managasa,village,,10.872199,123.960814
Manamoc,village,,12.373382,123.40609
Manapla,town,,10.955884,123.123968
Manaul,hamlet,,12.447031,121.405737
Manaul,hamlet,,12.453,121.4107
Manaybanay,hamlet,,11.133333,124.916667
Mandalagan,village,,10.686174,122.971845
Mandaon,town,,12.226291,123.284149
Mandaon,hamlet,,12.33326,123.392333
Mandong,hamlet,,11.581667,122.522778
Mandurriao,town,,10.717891,122.536854
Manduyong,village,,9.904212,123.406769
Manga,hamlet,,12.278253,121.040812
Mangamnan,hamlet,,13.483333,121.916667
Mangaran,hamlet,,12.351148,121.098013
Manglangit,hamlet,,9.65,123.95
Mangoso,hamlet,,11.4175,122.6382
Mangpong,hamlet,,12.4243,121.3956
Manhilo,village,,10.140313,124.796363
Manibad,hamlet,,11.4217,122.5807
Manicani,hamlet,,10.998872,125.653902
Manila,hamlet,,12.369,121.3356
Maninang,hamlet,,11.484245,122.567405
Maningcol,hamlet,,13.028001,121.450916
Manipis,village,,10.319969,123.780804
Manislag,hamlet,,12.5431,123.6837
Man-it,village,,11.095275,122.635947
Man-it West Home Owners Association,hamlet,,11.096152,122.634519
Manito,town,,13.12448,123.869703
Manjoy,hamlet,,11.3534,122.6663
Manjuyod,town,,9.680278,123.147222
Manlibunan,hamlet,,13.468239,122.034092
Manlilinao,village,2054,11.107848,124.499076
Manlot,hamlet,,12.216667,121.083333
Manlucad,hamlet,,12.219857,121.063712
Manoboc,hamlet,,12.491295,123.472038
Manoc-Manoc,village,,11.944426,121.943995
Manok,hamlet,,11.446944,124.475556
Mansabaon,hamlet,,11.1416,124.4284
Mansacul,hamlet,,11.3866,122.6293
Mansalay,town,,12.525787,121.440484
Mantalonan,hamlet,,12.344444,122.020278
Mantalongon,village,,10.125889,123.581121
Mantata-o,hamlet,,9.883227,123.866254
Mantayopan,village,,10.10397,123.533668
Manticaan,hamlet,,12.0982,123.9059
Mantiguib,village,,11.712808,122.293179
Mantiguib,hamlet,,11.7064,122.3132
Mantor,hamlet,,12.213457,121.096512
Mantulang,village,,11.104663,122.608795
Manuyog,village,,9.08996,124.75866
Manyapit,hamlet,,11.3522,122.9028
Mapait,hamlet,,9.9,123.983333
Mapanas,town,,12.473793,125.250321
Mapapac,village,,12.837755,124.14524
Mapolang Bato,hamlet,,11.3453,122.7058
Mapula,hamlet,,12.53253,122.263813
Mapusa,hamlet,,12.641349,123.613829
Maputat,hamlet,,12.458333,123.509722
Maputi,village,,11.624387,124.859493
Mapuyo,village,,11.705191,124.423378
Maraat,village,,10.935129,123.911235
Marabut,town,,11.107094,125.212775
Maragoac,hamlet,,12.88921,121.479216
Maralag,hamlet,,11.4149,122.6052
Maralag Mambusao School,hamlet,,11.414101,122.60551
Maramag,village,,11.443611,125.515278
Maramba,village,,13.120815,123.293701
Marasbaras,hamlet,,11.951576,124.332759
Maria,town,,9.19753,123.654405
Maria Cristina,hamlet,,11.523,122.2276
Maria Luisa Estate,hamlet,,10.349798,123.904738
Mariawa,village,,13.096187,123.72517
Maribago,village,,10.291473,123.997184
Maribojoc,town,,9.740274,123.84417
Marigondon,village,,10.272279,123.986248
Marinas,village,,12.905473,124.067504
Maripipi,town,,11.779167,124.349167
Marita,hamlet,,11.4434,122.9169
Marvilla,village,,10.899749,123.891994
Masag,hamlet,,11.7977,121.8731
Masagana,hamlet,,13.256581,121.10367
Masagaosao,village,,11.686165,124.369696
Masagongsong,village,,11.661951,124.357945
Masaguisi,hamlet,,12.75452,121.448415
Masalpi,hamlet,,11.353494,124.547729
Masarayao,hamlet,,11.089722,124.6175
Mas-in,village,1719,11.06286,124.515328
Masingin,hamlet,,9.61637,124.150553
Masipit,village,,13.388296,121.161531
Maslog,town,,12.116667,125.166667
Maslog,village,,10.482689,124.022242
Maslog,village,,11.124079,125.334343
Masumbang,village,735,10.982754,124.506533
Matabajong Island,island,,11.082162,123.633544
Matabana,village,,11.873817,122.028818
Matagob,hamlet,,11.1555,124.4483
Matag-ob,town,,11.146535,124.472931
Matalom,town,,10.283056,124.787778
Matandang Naujan,hamlet,,13.267887,121.263118
Matangcong,hamlet,,11.4516,122.6609
Matarinao,hamlet,,11.229444,125.595278
Matat,hamlet,,11.7653,122.0039
Maticaa,hamlet,,11.016667,124.6
Matica-a,village,2661,11.134841,124.552577
Matinabus,hamlet,,11.373,122.6345
Matinao,hamlet,,9.968029,126.074163
Matnog,village,,10.788354,123.853302
Matnog,village,,12.585459,124.084773
Matnog,hamlet,,11.4046,122.9326
Matogob,hamlet,,11.1119,124.4956
Matuguinao,town,,12.183333,124.983333
Matutinao,village,,9.811986,123.368039
Matutuna,village,,12.486257,122.017505
Mauapao,hamlet,,11.4581,122.8994
Maubid,hamlet,,10.036103,124.126186
Mauhang,village,,12.895597,124.043202
Mauhao,hamlet,,12.290151,121.300712
Maulayan,hamlet,,11.213889,124.484444
Mawang,hamlet,,11.3063,122.5183
Maya,village,,11.275768,124.05912
Mayabig,hamlet,,13.366667,121.083333
Mayabon,village,6463,9.0961,123.1738
Mayama,hamlet,,9.756111,124.352222
Maydolong,town,,11.5,125.35
Mayo,village,,11.041063,123.944063
Mayon,village,,13.059356,123.708598
Mayorga,town,,10.903449,125.005421
McArthur,village,1166,10.657697,124.510203
McArthur,hamlet,,12.566667,123.733333
Medellin,town,,11.127665,123.962159
Mercedes,village,2301,10.6686,124.4021
Mercedes,hamlet,,11.098333,125.710556
Merida,town,,10.908885,124.538053
Mesang Bato,hamlet,,13.466667,121.95
Mey Dao,hamlet,,13.233333,121.083333
Miaga,hamlet,,12.23749,123.81773
Miagao,town,,10.641114,122.235563
Milagro,village,1531,11.089885,124.650096
Milagros,town,,12.218246,123.508299
Mina,town,,10.930074,122.574272
Minglanilla,town,101585,10.245018,123.79749
Minio,hamlet,,12.501186,123.746109
Minol,hamlet,,9.883333,124.533333
Minolas,village,,10.101933,123.47478
Minolo,village,,13.504535,120.917078
Minusuan,hamlet,,12.233333,123.75
Minusuang,hamlet,,12.253192,123.743629
Moalboal,town,,9.938165,123.39578
Mobo,town,,12.283333,123.666667
Mobo,village,,11.697104,122.356413
Mobobolo,hamlet,,12.05,123.3
Mocpoc Sur,hamlet,,9.861767,123.799247
Modia Once,village,,10.328553,123.67988
Mogpog,town,,13.476436,121.862929
Mohon,village,,10.25338,123.830837
Mohon,hamlet,,11.116667,125.016667
Mohon,hamlet,,11.232222,124.7625
Mohou,hamlet,,10.5475,123.7229
Moises Padilla,town,,10.25,123.083333
Mojon,hamlet,,9.866944,123.852222
Mojon,hamlet,,11,124.783333
Mojon,hamlet,,11,124.783333
Molo,town,,10.695906,122.543918
Mompeller,hamlet,,9.979125,123.530504
Monbon,hamlet,,11.798333,124.698333
Mondragon,town,,12.516148,124.752639
Mongahay,hamlet,,12.10263,123.844727
Mongajay,hamlet,,12.1418,123.8422
Mongpong,hamlet,,13.51733,122.171126
Monreal,town,,12.633333,123.616667
Monreal,hamlet,,12.644,123.6648
Monson,hamlet,,12.309551,121.143713
Monta̱a,hamlet,,9.616912,123.93241
Monte Alegre,village,,10.630884,124.34587
Montealegre,hamlet,,10.733611,123.898611
Monte-Alegre,hamlet,,11.016667,124.6
Montebello,village,2012,11.128454,124.585659
Montebello,hamlet,,11.016667,124.6
Montiflor,hamlet,,11.483333,123
Monturidao,hamlet,,12.226257,121.093912
Morente,hamlet,,12.674825,121.393014
